data.hora	ODBA
26/03/2019 11:40:30.000	0.010390606765798
26/03/2019 11:45:30.000	0.0118965418685303
26/03/2019 11:50:30.000	0.00963158975279681
26/03/2019 11:55:30.000	0.0393783066236686
26/03/2019 12:00:30.000	0.0312522213347309
26/03/2019 12:05:30.000	0.0203346778743491
26/03/2019 12:10:30.000	0.0327460288459985
26/03/2019 12:15:30.000	0.0117116742107543
26/03/2019 12:20:30.000	0.0531215030656289
26/03/2019 12:25:30.000	0.11511470288312
26/03/2019 12:30:30.000	0.179384793031399
26/03/2019 12:35:30.000	0.170227502182787
26/03/2019 12:40:30.000	0.115750571152311
26/03/2019 12:45:30.000	0.0532494150498381
26/03/2019 12:50:30.000	0.0711618894997771
26/03/2019 12:55:30.000	0.113672987392271
26/03/2019 13:00:30.000	0.12089524491285
26/03/2019 13:05:30.000	0.157457109843906
26/03/2019 13:10:30.000	0.147241032334937
26/03/2019 13:15:30.000	0.157877482971247
26/03/2019 13:20:30.000	0.162650039470186
26/03/2019 13:25:30.000	0.0599830582711446
26/03/2019 13:30:30.000	0.052560669927708
26/03/2019 13:35:30.000	0.12921225885703
26/03/2019 13:40:30.000	0.0503691766162364
26/03/2019 13:45:30.000	0.0400036068546514
26/03/2019 13:50:30.000	0.0645452749787552
26/03/2019 13:55:30.000	0.0867069077957785
26/03/2019 14:00:30.000	0.129361618180219
26/03/2019 14:05:30.000	0.115505005436399
26/03/2019 14:10:30.000	0.186133874690966
26/03/2019 14:15:30.000	0.162171437093919
26/03/2019 14:20:30.000	0.181180521674658
26/03/2019 14:25:30.000	0.0943021380432471
26/03/2019 14:30:30.000	0.0166663348203644
26/03/2019 14:35:30.000	0.0131741380920864
26/03/2019 14:40:30.000	0.0110251798879892
26/03/2019 14:45:30.000	0.0135538140507425
26/03/2019 14:50:30.000	0.0135480366238876
26/03/2019 14:55:30.000	0.0102290752445786
26/03/2019 15:00:30.000	0.00837826229989577
26/03/2019 15:05:30.000	0.00827583387246906
26/03/2019 15:10:30.000	0.0309853283179658
26/03/2019 15:15:30.000	0.178674263574616
26/03/2019 15:20:30.000	0.198973725136616
26/03/2019 15:25:30.000	0.234596476045987
26/03/2019 15:30:30.000	0.0870088730716761
26/03/2019 15:35:30.000	0.106102219696875
26/03/2019 15:40:30.000	0.127242008632932
26/03/2019 15:45:30.000	0.229612252712305
26/03/2019 15:50:30.000	0.16138814087915
26/03/2019 15:55:30.000	0.110999824668916
26/03/2019 16:00:30.000	0.025110772796759
26/03/2019 16:05:30.000	0.0196953575180585
26/03/2019 16:10:30.000	0.177034769132352
26/03/2019 16:15:30.000	0.126694672887916
26/03/2019 16:20:30.000	0.113507440232415
